Year,Month,Close,Volume,Date
2016,9,97.44857142857143,8082115.952380952,2016-09-01
2016,10,113.15666666666667,13052275.761904761,2016-10-01
2016,11,118.38380952380952,7024425.80952381,2016-11-01
2016,12,124.00714285714287,6120436.142857143,2016-12-01
2017,1,134.876,9109440.55,2017-01-01
2017,2,142.4973684210526,4812873.894736842,2017-02-01
2017,3,143.2269565217391,4813093.869565218,2017-03-01
2017,4,145.4578947368421,7866301.7894736845,2017-04-01
2017,5,158.395,5206963.863636363,2017-05-01
2017,6,156.51136363636363,6091803.5,2017-06-01
2017,7,169.4465,8801372.0,2017-07-01
2017,8,172.3895652173913,5807413.826086956,2017-08-01
2017,9,181.66649999999998,5486265.9,2017-09-01
2017,10,194.27772727272725,9192093.545454545,2017-10-01
2017,11,195.2233333333333,5236836.380952381,2017-11-01
2017,12,187.8545,5535594.25,2017-12-01
2018,1,232.90809523809523,10776913.047619049,2018-01-01
2018,2,271.4436842105263,9485394.94736842,2018-02-01
2018,3,312.22809523809525,12405142.523809524,2018-03-01
2018,4,307.4661904761905,12479257.952380951,2018-04-01
2018,5,331.5368181818182,6456868.818181818,2018-05-01
2018,6,384.1333333333333,11620571.476190476,2018-06-01
2018,7,381.5152380952381,14547020.57142857,2018-07-01
2018,8,346.2578260869565,9267134.0,2018-08-01
2018,9,362.6415789473684,8991166.105263159,2018-09-01
2018,10,335.44565217391306,15808257.391304348,2018-10-01
2018,11,290.34476190476187,12244118.952380951,2018-11-01
2018,12,265.30263157894734,12331822.52631579,2018-12-01
2019,1,325.81428571428575,14601444.57142857,2019-01-01
2019,2,355.6078947368421,7799584.736842105,2019-02-01
2019,3,359.43571428571425,6897233.571428572,2019-03-01
2019,4,366.1457142857143,7861296.19047619,2019-04-01
2019,5,359.45,5695384.2727272725,2019-05-01
2019,6,356.616,5552596.7,2019-06-01
2019,7,350.78181818181815,8940525.0,2019-07-01
2019,8,303.1281818181818,6242550.2727272725,2019-08-01
2019,9,281.9455,8811652.1,2019-09-01
2019,10,277.63652173913044,10214944.869565217,2019-10-01
2019,11,299.1255,5688289.6,2019-11-01
2019,12,314.60380952380956,5957694.047619048,2019-12-01
2020,1,338.8328571428571,8003541.523809524,2020-01-01
2020,2,373.98842105263157,6005753.421052632,2020-02-01
2020,3,350.5872727272727,9180658.681818182,2020-03-01
2020,4,404.3109523809524,10721997.238095239,2020-04-01
2020,5,433.294,6752772.3,2020-05-01
2020,6,438.9777272727273,5331531.954545454,2020-06-01
2020,7,499.385,10550109.0,2020-07-01
2020,8,498.0747619047619,5536136.0,2020-08-01
2020,9,495.5533333333333,5657833.428571428,2020-09-01
2020,10,515.1418181818182,7014513.7272727275,2020-10-01
2020,11,487.44399999999996,4585730.25,2020-11-01
2020,12,516.569090909091,3518144.0454545454,2020-12-01
2021,1,526.8168421052632,7368368.052631579,2021-01-01
2021,2,548.96,3239246.789473684,2021-02-01
2021,3,518.1234782608695,3921216.0,2021-03-01
2021,4,533.1366666666667,5313355.428571428,2021-04-01
2021,5,496.71450000000004,3346634.45,2021-05-01
2021,6,503.3240909090909,3569821.3636363638,2021-06-01
2021,7,528.6533333333333,3675923.238095238,2021-07-01
2021,8,532.3468181818181,2486718.227272727,2021-08-01
2021,9,590.7952380952381,3920871.238095238,2021-09-01
2021,10,642.2028571428572,4694362.857142857,2021-10-01
2021,11,667.5242857142857,3065301.0476190476,2021-11-01
2021,12,608.4840909090909,2727478.409090909,2021-12-01
2022,1,487.8535,12074826.4,2022-01-01
2022,2,400.9863157894737,7946400.315789473,2022-02-01
2022,3,366.79173913043473,5179580.826086956,2022-03-01
2022,4,297.4145,20111477.85,2022-04-01
2022,5,186.4495238095238,11976459.476190476,2022-05-01
2022,6,184.84761904761905,9171244.666666666,2022-06-01
2022,7,199.08875,13504907.8,2022-07-01
2022,8,233.02652173913043,6620019.0,2022-08-01
2022,9,232.11380952380955,11136903.857142856,2022-09-01
2022,10,256.26809523809527,15966630.095238095,2022-10-01
2022,11,283.1719047619047,8841996.285714285,2022-11-01
2022,12,302.0421428571429,9194331.333333334,2022-12-01
2023,1,334.759,10320877.55,2023-01-01
2023,2,349.0978947368421,6493579.105263158,2023-02-01
2023,3,312.6030434782609,6851587.130434782,2023-03-01
2023,4,333.74368421052634,6734179.842105263,2023-04-01
2023,5,347.46,6611862.954545454,2023-05-01
2023,6,421.45809523809527,7013357.238095238,2023-06-01
2023,7,440.328,8440793.0,2023-07-01
2023,8,424.0586956521739,4667205.043478261,2023-08-01
2023,9,407.322,5015905.55,2023-09-01
2023,10,384.11909090909086,7456573.454545454,2023-10-01
2023,11,455.71571428571434,3416856.8571428573,2023-11-01
2023,12,474.0595,4019205.5,2023-12-01
2024,1,505.00476190476195,6942842.0,2024-01-01
2024,2,575.379,3582850.65,2024-02-01
2024,3,614.007,3004146.75,2024-03-01
2024,4,598.0140909090909,4263567.818181818,2024-04-01
2024,5,618.8277272727273,3136529.227272727,2024-05-01
2024,6,661.9163157894736,2856427.263157895,2024-06-01
2024,7,653.7290909090909,3678061.590909091,2024-07-01
2024,8,660.1918181818182,3059895.0,2024-08-01
2024,9,694.7615,2654867.9,2024-09-01
2024,10,731.8952173913043,3710340.9565217393,2024-10-01
2024,11,833.1885,3208223.85,2024-11-01
2024,12,913.307619047619,2724237.0,2024-12-01
2025,1,905.8430000000001,4517331.65,2025-01-01
2025,2,1009.7936842105262,3759667.3157894737,2025-02-01
2025,3,940.8542857142857,5419168.619047619,2025-03-01
2025,4,983.1509523809523,5855002.857142857,2025-04-01
2025,5,1168.3128571428572,3581546.761904762,2025-05-01
2025,6,1246.01275,2750087.2,2025-06-01
2025,7,1233.1277272727273,3939579.1363636362,2025-07-01
2025,8,1207.467142857143,2753696.0,2025-08-01
2025,9,1220.44,2950789.714285714,2025-09-01
2025,10,1166.8273913043479,4439192.782608695,2025-10-01
2025,11,829.475,12764221.642857144,2025-11-01
