Year,Month,Close,Volume,Date
2002,5,13.973634284243097,652403.3937541484,2002-05-01
2002,6,13.726996718530094,618450.041815588,2002-06-01
2002,7,13.299966578163659,562995.3615746866,2002-07-01
2002,8,12.814730070190038,505152.28716491273,2002-08-01
2002,9,12.428374782494629,462969.2301877053,2002-09-01
2002,10,12.301536711521054,448248.9403523102,2002-10-01
2002,11,12.563630807002932,465568.50221906893,2002-11-01
2002,12,13.287244390915049,514055.42104356317,2002-12-01
2003,1,14.481049839575084,589473.090980364,2003-01-01
2003,2,16.10401478109219,685254.7945402674,2003-02-01
2003,3,18.09915232119137,793621.2062458509,2003-03-01
2003,4,20.430641355809783,907891.8794347893,2003-04-01
2003,5,23.102754830020857,1025387.2397498783,2003-05-01
2003,6,26.145768076611546,1149756.140663656,2003-06-01
2003,7,29.56228444773771,1290152.9215097525,2003-07-01
2003,8,33.25441620503862,1456771.7584674174,2003-08-01
2003,9,36.970136506088465,1655062.4016982648,2003-09-01
2003,10,40.30669421150671,1880689.6526914155,2003-10-01
2003,11,42.79080994765709,2117792.1416408564,2003-11-01
2003,12,44.013478732067966,2342608.083461769,2003-12-01
2004,1,43.76494442898401,2530545.8582493253,2004-01-01
2004,2,42.104488108317724,2665288.1264909217,2004-02-01
2004,3,39.3281953680178,2745812.108290926,2004-03-01
2004,4,35.853265712780356,2787234.375352139,2004-04-01
2004,5,32.08350738837321,2813788.834666048,2004-05-01
2004,6,28.324330261751406,2846016.7635134337,2004-06-01
2004,7,24.772356755118054,2888754.3105768575,2004-07-01
2004,8,21.552984949533514,2926232.180151844,2004-08-01
2004,9,18.759113012475478,2928187.0581277926,2004-09-01
2004,10,16.464203678485703,2864963.624891231,2004-10-01
2004,11,14.71586025022647,2723884.0108179487,2004-11-01
2004,12,13.529719090361695,2517912.0456026066,2004-12-01
2005,1,12.894808284816996,2281295.428475571,2005-01-01
2005,2,12.786879171404461,2054749.3660085923,2005-02-01
2005,3,13.177579419755844,1869243.545171962,2005-03-01
2005,4,14.02997765585358,1736810.045758282,2005-04-01
2005,5,15.287118731034646,1651939.216364716,2005-05-01
2005,6,16.860720614402762,1600510.2738711196,2005-06-01
2005,7,18.62693572288414,1568745.5375030758,2005-07-01
2005,8,20.436759676622984,1547699.1873806918,2005-08-01
2005,9,22.139217422129317,1532774.6593890758,2005-09-01
2005,10,23.610969950602723,1520562.1839916664,2005-10-01
2005,11,24.781006063629754,1507127.9235904578,2005-11-01
2005,12,25.635473521562727,1488911.4490993097,2005-12-01
2006,1,26.20035490238004,1464622.5181259294,2006-01-01
2006,2,26.51198985509319,1436953.3995604261,2006-02-01
2006,3,26.595316630051173,1411687.9227740099,2006-03-01
2006,4,26.466639506000362,1394684.7046499387,2006-04-01
2006,5,26.1565843195249,1388720.4884397546,2006-05-01
2006,6,25.731923717801443,1392630.2475303393,2006-06-01
2006,7,25.29137117911051,1403225.1926990002,2006-07-01
2006,8,24.930379627230128,1418408.211375487,2006-08-01
2006,9,24.695608235731303,1439154.9977933345,2006-09-01
2006,10,24.561287552346066,1468117.826546569,2006-10-01
2006,11,24.44490384536847,1506269.934438223,2006-11-01
2006,12,24.25286619987286,1550349.6992329669,2006-12-01
2007,1,23.925534469987692,1593302.2987918144,2007-01-01
2007,2,23.457965848928986,1627397.6264200537,2007-02-01
2007,3,22.893230370387997,1647591.5104864165,2007-03-01
2007,4,22.303927791046853,1652419.652435647,2007-04-01
2007,5,21.777498328725734,1642982.671833222,2007-05-01
2007,6,21.407732587473113,1622050.938745,2007-06-01
2007,7,21.283860618718897,1594575.7002825858,2007-07-01
2007,8,21.474208969079566,1568608.0220446084,2007-08-01
2007,9,22.008677289192363,1554324.6923740918,2007-09-01
2007,10,22.870418409848632,1559968.5447370429,2007-10-01
2007,11,23.999702158062597,1587077.0140462443,2007-11-01
2007,12,25.30203022141484,1628201.0253272338,2007-12-01
2008,1,26.654955665878227,1669043.4414528892,2008-01-01
2008,2,27.916199449772968,1694285.365668263,2008-02-01
2008,3,28.942431351744997,1693947.5801974332,2008-03-01
2008,4,29.6215444854045,1666738.9611606444,2008-04-01
2008,5,29.90636228383923,1619557.7345049286,2008-05-01
2008,6,29.835874210466535,1564107.66614285,2008-06-01
2008,7,29.5338847030186,1512937.2931676817,2008-07-01
2008,8,29.18946934785771,1477056.750953964,2008-08-01
2008,9,29.02413748622883,1464907.435281836,2008-09-01
2008,10,29.246867108216897,1481618.1247646608,2008-10-01
2008,11,29.999822400016104,1527535.166650677,2008-11-01
2008,12,31.309964792908982,1596317.0735596805,2008-12-01
2009,1,33.07340248358534,1674455.2059756473,2009-01-01
2009,2,35.090516962817155,1743651.8175434084,2009-02-01
2009,3,37.14231910204085,1786225.9629304977,2009-03-01
2009,4,39.076189441835936,1791022.2183122737,2009-04-01
2009,5,40.85746678442197,1757319.2273552374,2009-05-01
2009,6,42.56783572339667,1695205.708211333,2009-06-01
2009,7,44.358907948540974,1622563.0599794423,2009-07-01
2009,8,46.398144435588485,1560321.2846910097,2009-08-01
2009,9,48.83793119665677,1527934.5027897386,2009-09-01
2009,10,51.82208362606366,1540615.7420045855,2009-10-01
2009,11,55.51332567177391,1608799.8553466853,2009-11-01
2009,12,60.10310955607254,1739234.3894178201,2009-12-01
2010,1,65.78060650010293,1935947.376201866,2010-01-01
2010,2,72.66898037119091,2200409.106549768,2010-02-01
2010,3,80.76763564824624,2530130.803141634,2010-03-01
2010,4,89.9529162388684,2916723.8499055873,2010-04-01
2010,5,100.03493645182787,3344771.5274602757,2010-05-01
2010,6,110.83760652373205,3792111.7733499063,2010-06-01
2010,7,122.24062788435131,4231744.0075239735,2010-07-01
2010,8,134.16069907479786,4635188.091576086,2010-08-01
2010,9,146.5020888603377,4977529.8580323765,2010-09-01
2010,10,159.1170276585112,5241527.782087003,2010-10-01
2010,11,171.7977686268863,5420631.166468135,2010-11-01
2010,12,184.27362267247568,5519424.802185145,2010-12-01
2011,1,196.1722144881054,5553167.231100173,2011-01-01
2011,2,206.92468218978624,5547667.78811999,2011-02-01
2011,3,215.65906441544402,5541298.275866162,2011-03-01
2011,4,221.17657135518758,5583007.127455195,2011-04-01
2011,5,222.11462570302453,5722567.950046286,2011-05-01
2011,6,217.34527631792935,5992335.768190011,2011-06-01
2011,7,206.50496572370923,6387680.91840318,2011-07-01
2011,8,190.4088265590031,6858045.279989016,2011-08-01
2011,9,171.06630888579187,7318001.937580237,2011-09-01
2011,10,151.17561283242117,7673805.244698186,2011-10-01
2011,11,133.26778358677186,7852477.325257059,2011-11-01
2011,12,118.90398699319147,7821191.440776646,2011-12-01
2012,1,108.3278428898316,7590917.596310482,2012-01-01
2012,2,100.71175473957797,7208828.9984711455,2012-02-01
2012,3,94.80642676645338,6744477.672237316,2012-03-01
2012,4,89.62804513649826,6273291.234815715,2012-04-01
2012,5,84.85658149290832,5859222.560976534,2012-05-01
2012,6,80.85982148080626,5541637.965618526,2012-06-01
2012,7,78.45941498302194,5330345.034126964,2012-07-01
2012,8,78.6184314293141,5210142.425036268,2012-08-01
2012,9,82.17513290067842,5151593.762327353,2012-09-01
2012,10,89.64225811458317,5121616.519474487,2012-10-01
2012,11,101.07719126363037,5090274.4405896105,2012-11-01
2012,12,116.03618691434195,5032815.701091432,2012-12-01
2013,1,133.65935674744102,4930513.358626599,2013-01-01
2013,2,152.90267390515154,4772943.023464361,2013-02-01
